Date,SPUS,HLAL,UMMA,AMANX,AMAGX,IMANX,AMDEX,SPSK,AGG,LQD,HYG,EMB,TLT,IEF,BGRN,MBB,VMBS,CMBS,ISDU.L,ISDE.L,ISWD.L,SPY,ACWI,URTH,VFINX,^GSPC,QAT,KSA,DX-Y.NYB,EEM,EFA,QUAL,MTUM,USMV,VLUE,QQQ,XLK,SMH,MAGS,XLF,PAXG-USD
1999-01-25,,,,7.087344169616699,4.499568462371826,,,,,,,,,,,,,,,,,76.7564926147461,,,71.6767807006836,1233.97998046875,,,94.7300033569336,,,,,,,,13.1400785446167,,,11.109576225280762,
1999-01-26,,,,7.116661071777344,4.580368518829346,,,,,,,,,,,,,,,,,78.15135955810547,,,72.74116516113281,1252.31005859375,,,94.72000122070312,,,,,,,,13.668471336364746,,,11.117029190063477,
1999-01-27,,,,7.080012798309326,4.550069332122803,,,,,,,,,,,,,,,,,77.24085998535156,,,72.21524810791016,1243.1700439453125,,,95.68000030517578,,,,,,,,13.378150939941406,,,10.975362777709961,
1999-01-28,,,,7.105668067932129,4.625818729400635,,,,,,,,,,,,,,,,,78.53887176513672,,,73.51132202148438,1265.3699951171875,,,95.79000091552734,,,,,,,,13.848469734191895,,,11.139394760131836,
1999-01-29,,,,7.116661071777344,4.67126989364624,,,,,,,,,,,,,,,,,79.1394271850586,,,74.343994140625,1279.6400146484375,,,96.08000183105469,,,,,,,,14.051705360412598,,,11.377996444702148,
1999-02-01,,,,7.091007709503174,4.6864190101623535,,,,,,,,,,,,,,,,,78.67444610595703,,,73.95582580566406,1273.0,,,96.2300033569336,,,,,,,,14.063312530517578,,,11.184137344360352,
1999-02-02,,,,7.050695419311523,4.630869388580322,,,,,,,,,,,,,,,,,78.19013977050781,,,73.31719970703125,1261.989990234375,,,95.70999908447266,,,,,,,,13.825243949890137,,,11.064836502075195,
1999-02-03,,,,7.050695419311523,4.6965203285217285,,,,,,,,,,,,,,,,,78.98444366455078,,,73.91199493408203,1272.0699462890625,,,96.02999877929688,,,,,,,,13.92395305633545,,,11.146848678588867,
1999-02-04,,,,7.003060817718506,4.590468883514404,,,,,,,,,,,,,,,,,77.80265808105469,,,72.55331420898438,1248.489990234375,,,95.68000030517578,,,,,,,,13.447824478149414,,,10.88589096069336,
1999-02-05,,,,6.9700775146484375,4.50462007522583,,,,,,,,,,,,,,,,,76.9114990234375,,,72.02112579345703,1239.4000244140625,,,96.22000122070312,,,,,,,,13.122663497924805,,,10.796415328979492,
1999-02-08,,,,6.9920654296875,4.5298686027526855,,,,,,,,,,,,,,,,,77.06649017333984,,,72.28412628173828,1243.77001953125,,,96.01000213623047,,,,,,,,13.343305587768555,,,10.766592979431152,
1999-02-09,,,,6.907778739929199,4.423818588256836,,,,,,,,,,,,,,,,,75.34228515625,,,70.6812744140625,1216.1400146484375,,,96.27999877929688,,,,,,,,12.820721626281738,,,10.617471694946289,
1999-02-10,,,,6.911443710327148,4.438968658447266,,,,,,,,,,,,,,,,,75.82656860351562,,,71.12583923339844,1223.550048828125,,,95.95999908447266,,,,,,,,12.913630485534668,,,10.70694637298584,
1999-02-11,,,,6.962748050689697,4.560169696807861,,,,,,,,,,,,,,,,,77.57017517089844,,,72.90398406982422,1254.0400390625,,,96.68000030517578,,,,,,,,13.45943832397461,,,11.139394760131836,
1999-02-12,,,,6.889455795288086,4.454118728637695,,,,,,,,,,,,,,,,,76.6402587890625,,,71.51398468017578,1230.1300048828125,,,96.30999755859375,,,,,,,,12.925237655639648,,,10.975362777709961,
1999-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.69999694824219,,,,,,,,,,,,
1999-02-16,,,,6.896786212921143,4.433917999267578,,,,,,,,,,,,,,,,,76.17529296875,,,72.19645690917969,1241.8699951171875,,,97.20999908447266,,,,,,,,12.867173194885254,,,11.139394760131836,
1999-02-17,,,,6.874799728393555,4.363217830657959,,,,,,,,,,,,,,,,,76.09783935546875,,,71.16337585449219,1224.030029296875,,,97.05999755859375,,,,,,,,12.576852798461914,,,11.184137344360352,
1999-02-18,,,,6.922436714172363,4.388467311859131,,,,,,,,,,,,,,,,,76.69840240478516,,,71.93971252441406,1237.280029296875,,,97.31999969482422,,,,,,,,12.646527290344238,,,11.295970916748047,
1999-02-19,,,,6.900449752807617,4.40866756439209,,,,,,,,,,,,,,,,,77.02779388427734,,,72.05248260498047,1239.219970703125,,,98.2699966430664,,,,,,,,12.762667655944824,,,11.333257675170898,
1999-02-22,,,,7.014051914215088,4.514719486236572,,,,,,,,,,,,,,,,,79.08129119873047,,,73.96836853027344,1272.1400146484375,,,98.5199966430664,,,,,,,,13.215568542480469,,,11.661327362060547,
1999-02-23,,,,6.962748050689697,4.555119514465332,,,,,,,,,,,,,,,,,79.04254913330078,,,73.91199493408203,1271.1800537109375,,,98.8499984741211,,,,,,,,13.389755249023438,,,11.810450553894043,
1999-02-24,,,,6.9407572746276855,4.479369163513184,,,,,,,,,,,,,,,,,77.6476821899414,,,72.8851318359375,1253.4100341796875,,,99.11000061035156,,,,,,,,13.018138885498047,,,11.422724723815918,
1999-02-25,,,,6.900449752807617,4.449068546295166,,,,,,,,,,,,,,,,,76.9114990234375,,,72.40935516357422,1245.02001953125,,,98.56999969482422,,,,,,,,13.052986145019531,,,11.348165512084961,
1999-02-26,,,,6.882125377655029,4.428869724273682,,,,,,,,,,,,,,,,,76.60151672363281,,,72.02112579345703,1238.3299560546875,,,98.68000030517578,,,,,,,,12.6581392288208,,,11.556940078735352,
1999-03-01,,,,6.849144458770752,4.418769359588623,,,,,,,,,,,,,,,,,76.81460571289062,,,71.90213775634766,1236.1600341796875,,,99.55999755859375,,,,,,,,12.600081443786621,,,11.601673126220703,
1999-03-02,,,,6.827157497406006,4.383418083190918,,,,,,,,,,,,,,,,,76.13660430908203,,,71.2823257446289,1225.5,,,99.37000274658203,,,,,,,,12.263304710388184,,,11.63149642944336,
1999-03-03,,,,6.830820560455322,4.383418083190918,,,,,,,,,,,,,,,,,76.54341125488281,,,71.42634582519531,1227.699951171875,,,99.76000213623047,,,,,,,,12.472333908081055,,,11.519659042358398,
1999-03-04,,,,6.911443710327148,4.418769359588623,,,,,,,,,,,,,,,,,77.51205444335938,,,72.53455352783203,1246.6400146484375,,,100.33999633789062,,,,,,,,12.600081443786621,,,11.78061580657959,
1999-03-05,,,,7.017716884613037,4.464218616485596,,,,,,,,,,,,,,,,,79.07160949707031,,,74.2125473022461,1275.469970703125,,,100.23999786376953,,,,,,,,12.890399932861328,,,12.078862190246582,
1999-03-08,,,,7.010387897491455,4.509669780731201,,,,,,,,,,,,,,,,,79.58500671386719,,,74.6383056640625,1282.72998046875,,,99.69000244140625,,,,,,,,13.262015342712402,,,11.996847152709961,
1999-03-09,,,,6.988400936126709,4.489469051361084,,,,,,,,,,,,,,,,,79.39127349853516,,,74.46918487548828,1279.8399658203125,,,99.55999755859375,,,,,,,,13.122663497924805,,,12.093777656555176,
1999-03-10,,,,7.039704322814941,4.494519233703613,,,,,,,,,,,,,,,,,80.0887222290039,,,74.88246154785156,1286.8399658203125,,,99.01000213623047,,,,,,,43.02706527709961,13.122663497924805,,,12.317460060119629,
1999-03-11,,,,7.091007709503174,4.50462007522583,,,,,,,,,,,,,,,,,80.97989654541016,,,75.53363037109375,1297.6800537109375,,,98.45999908447266,,,,,,,43.237709045410156,13.099432945251465,,,12.377113342285156,
1999-03-12,,,,7.109332084655762,4.454118728637695,,,,,,,,,,,,,,,,,80.20494842529297,,,75.35200500488281,1294.5899658203125,,,99.1500015258789,,,,,,,42.18442916870117,12.983304023742676,,,12.39947509765625,
1999-03-15,,,,7.109332084655762,4.534917831420898,,,,,,,,,,,,,,,,,81.34794616699219,,,76.09083557128906,1307.260009765625,,,98.88999938964844,,,,,,,43.39570617675781,13.192340850830078,,,12.436756134033203,
1999-03-16,,,,7.080012798309326,4.534917831420898,,,,,,,,,,,,,,,,,81.03797149658203,,,76.040771484375,1306.3800048828125,,,98.5999984741211,,,,,,,43.76435852050781,13.418795585632324,,,12.257810592651367,
1999-03-17,,,,7.072686195373535,4.5298686027526855,,,,,,,,,,,,,,,,,80.68929290771484,,,75.54612731933594,1297.8199462890625,,,98.5,,,,,,,43.44838333129883,13.331690788269043,,,12.153427124023438,
1999-03-18,,,,7.105668067932129,4.580368518829346,,,,,,,,,,,,,,,,,81.98731231689453,,,76.64180755615234,1316.550048828125,,,98.56999969482422,,,,,,,44.291019439697266,13.517502784729004,,,12.436756134033203,
1999-03-19,,,,7.032378196716309,4.539969444274902,,,,,,,,,,,,,,,,,80.59368896484375,,,75.63379669189453,1299.2900390625,,,99.05000305175781,,,,,,,43.15871047973633,13.192340850830078,,,12.200643539428711,
1999-03-22,,,,7.02504825592041,4.539969444274902,,,,,,,,,,,,,,,,,80.7490234375,,,75.50228881835938,1297.010009765625,,,98.91999816894531,,,,,,,42.63206100463867,13.192340850830078,,,12.230544090270996,
1999-03-23,,,,6.896786212921143,4.413717746734619,,,,,,,,,,,,,,,,,78.41861724853516,,,73.47373962402344,1262.1400146484375,,,98.91999816894531,,,,,,,41.131134033203125,12.80911636352539,,,11.811884880065918,
1999-03-24,,,,6.959082126617432,4.469268798828125,,,,,,,,,,,,,,,,,78.86528015136719,,,73.84933471679688,1268.5899658203125,,,99.05999755859375,,,,,,,42.526737213134766,13.058795928955078,,,11.781991958618164,
1999-03-25,,,,6.9920654296875,4.570269584655762,,,,,,,,,,,,,,,,,80.4771499633789,,,75.09534454345703,1289.989990234375,,,99.4800033569336,,,,,,,44.080352783203125,13.366535186767578,,,12.05112361907959,
1999-03-26,,,,6.955417633056641,4.565218448638916,,,,,,,,,,,,,,,,,79.89454650878906,,,74.67642974853516,1282.800048828125,,,100.19000244140625,,,,,,,43.60636520385742,13.296855926513672,,,11.946456909179688,
1999-03-29,,,,7.036041736602783,4.67126989364624,,,,,,,,,,,,,,,,,81.50640869140625,,,76.27641296386719,1310.1700439453125,,,100.36000061035156,,,,,,,45.186336517333984,13.79621410369873,,,12.215591430664062,
1999-03-30,,,,6.9664130210876465,4.676319122314453,,,,,,,,,,,,,,,,,81.07920837402344,,,75.73472595214844,1300.75,,,100.54000091552734,,,,,,,44.87032699584961,13.772985458374023,,,12.073548316955566,
1999-03-31,,,,6.959082126617432,4.666219234466553,,,,,,,,,,,,,,,,,79.77800750732422,,,74.89693450927734,1286.3699951171875,,,100.0999984741211,,,,,,,44.21201705932617,13.59880256652832,,,11.931514739990234,
1999-04-01,,,,6.9920654296875,4.711668491363525,,,,,,,,,,,,,,,,,80.38005065917969,,,75.32524108886719,1293.719970703125,,,100.08999633789062,,,,,,,45.133636474609375,13.813637733459473,,,11.961407661437988,
1999-04-05,,,,7.0690226554870605,4.797520160675049,,,,,,,,,,,,,,,,,82.28321838378906,,,76.92523956298828,1321.1199951171875,,,100.73999786376953,,,,,,,46.76625061035156,14.289770126342773,,,12.200643539428711,
1999-04-06,,,,7.058028697967529,4.7672200202941895,,,,,,,,,,,,,,,,,82.08904266357422,,,76.73625946044922,1317.8900146484375,,,99.91000366210938,,,,,,,46.858402252197266,14.411701202392578,,,12.110928535461426,
1999-04-07,,,,7.0690226554870605,4.726819038391113,,,,,,,,,,,,,,,,,82.74931335449219,,,77.27796936035156,1326.8900146484375,,,100.3499984741211,,,,,,,46.37126541137695,14.376859664916992,,,12.439872741699219,
1999-04-08,,,,7.178957939147949,4.817718982696533,,,,,,,,,,,,,,,,,83.79803466796875,,,78.27325439453125,1343.97998046875,,,100.44000244140625,,,,,,,46.739925384521484,14.516218185424805,,,12.664139747619629,
1999-04-09,,,,7.186287879943848,4.858120918273926,,,,,,,,,,,,,,,,,83.81739044189453,,,78.52520751953125,1348.3499755859375,,,100.08000183105469,,,,,,,47.02959442138672,14.492988586425781,,,12.634239196777344,
1999-04-12,,,,7.233928680419922,4.883370876312256,,,,,,,,,,,,,,,,,84.71077728271484,,,79.12996673583984,1358.6300048828125,,,99.80000305175781,,,,,,,46.71359634399414,14.272342681884766,,,12.8585205078125,
1999-04-13,,,,7.230265140533447,4.858120918273926,,,,,,,,,,,,,,,,,84.16696166992188,,,78.61343383789062,1349.8199462890625,,,100.05999755859375,,,,,,,46.081600189208984,14.051705360412598,,,12.843565940856934,
1999-04-14,,,,7.222934246063232,4.8025712966918945,,,,,,,,,,,,,,,,,82.74931335449219,,,77.3724594116211,1328.43994140625,,,99.81999969482422,,,,,,,44.50167465209961,13.703307151794434,,,12.679098129272461,
1999-04-15,,,,7.29256010055542,4.797520160675049,,,,,,,,,,,,,,,,,82.4385986328125,,,77.04491424560547,1322.8499755859375,,,100.33999633789062,,,,,,,45.10731887817383,13.819430351257324,,,12.559478759765625,
1999-04-16,,,,7.376846790313721,4.8025712966918945,,,,,,,,,,,,,,,,,81.73944091796875,,,76.81816864013672,1319.0,,,100.08000183105469,,,,,,,43.79071044921875,13.447824478149414,,,12.49967098236084,
1999-04-19,,,,7.362192630767822,4.63592004776001,,,,,,,,,,,,,,,,,80.4771499633789,,,75.10479736328125,1289.47998046875,,,100.56999969482422,,,,,,,41.73676681518555,12.797497749328613,,,12.49967098236084,
1999-04-20,,,,7.354859352111816,4.7217698097229,,,,,,,,,,,,,,,,,81.48702239990234,,,76.0748291015625,1306.1700439453125,,,100.80999755859375,,,,,,,42.6847038269043,13.122663497924805,,,12.664139747619629,
1999-04-21,,,,7.453804969787598,4.9288201332092285,,,,,,,,,,,,,,,,,83.81739044189453,,,77.8260269165039,1336.1199951171875,,,100.9800033569336,,,,,,,44.791316986083984,13.471050262451172,,,12.8585205078125,
1999-04-22,,,,7.490451335906982,4.989421367645264,,,,,,,,,,,,,,,,,84.61363983154297,,,79.14884948730469,1358.8199462890625,,,100.91000366210938,,,,,,,46.00260543823242,14.092353820800781,,,12.99307918548584,
1999-04-23,,,,7.494114398956299,5.0096211433410645,,,,,,,,,,,,,,,,,84.4000473022461,,,79.02913665771484,1356.8499755859375,,,100.87000274658203,,,,,,,46.60824966430664,14.121381759643555,,,12.948227882385254,
1999-04-26,,,,7.494114398956299,5.115671157836914,,,,,,,,,,,,,,,,,84.88558197021484,,,79.2181396484375,1360.0400390625,,,101.0199966430664,,,,,,,47.68128967285156,14.481380462646484,,,12.753852844238281,
1999-04-27,,,,7.574739456176758,5.115671157836914,,,,,,,,,,,,,,,,,85.29337310791016,,,79.37562561035156,1362.800048828125,,,100.62999725341797,,,,,,,46.95056915283203,14.121381759643555,,,12.978130340576172,
1999-04-28,,,,7.589395046234131,5.029820919036865,,,,,,,,,,,,,,,,,84.12813568115234,,,78.6889877319336,1350.9100341796875,,,100.79000091552734,,,,,,,45.344303131103516,13.935564994812012,,,12.903368949890137,
1999-04-29,,,,7.6406989097595215,5.004571437835693,,,,,,,,,,,,,,,,,83.48729705810547,,,78.22917938232422,1342.8299560546875,,,100.94000244140625,,,,,,,44.97564697265625,13.79040813446045,,,12.948227882385254,
1999-04-30,,,,7.571069717407227,5.0550713539123535,,,,,,,,,,,,,,,,,82.80760955810547,,,77.78191375732422,1335.1800537109375,,,101.0,,,,,,,45.26530456542969,13.680083274841309,,,12.768800735473633,
1999-05-03,,,,7.699330806732178,5.135872840881348,,,,,,,,,,,,,,,,,84.32231903076172,,,78.9157943725586,1354.6300048828125,,,101.11000061035156,,,,,,,45.0283203125,13.79621410369873,,,12.918317794799805,
1999-05-04,,,,7.695669174194336,5.0702223777771,,,,,,,,,,,,,,,,,83.11831665039062,,,77.5992431640625,1332.0,,,100.68000030517578,,,,,,,44.317325592041016,13.587181091308594,,,12.514620780944824,
1999-05-05,,,,7.681008338928223,5.125771522521973,,,,,,,,,,,,,,,,,83.778564453125,,,78.50634002685547,1347.31005859375,,,99.91000366210938,,,,,,,45.66029739379883,13.86589527130127,,,12.589385986328125,
1999-05-06,,,,7.622373580932617,5.050021171569824,,,,,,,,,,,,,,,,,83.26396942138672,,,77.62445068359375,1332.050048828125,,,99.44999694824219,,,,,,,44.00135803222656,13.517502784729004,,,12.380059242248535,
1999-05-07,,,,7.648026466369629,5.085371494293213,,,,,,,,,,,,,,,,,83.89511108398438,,,78.37405395507812,1345.0,,,99.98999786376953,,,,,,,44.633323669433594,13.749756813049316,,,12.619284629821777,
1999-05-10,,,,7.618709564208984,5.095471382141113,,,,,,,,,,,,,,,,,83.47760009765625,,,78.10313415527344,1340.300048828125,,,99.7300033569336,,,,,,,45.08097457885742,13.86589527130127,,,12.574433326721191,
1999-05-11,,,,7.648026466369629,5.22172212600708,,,,,,,,,,,,,,,,,84.32231903076172,,,78.99764251708984,1355.6099853515625,,,100.23999786376953,,,,,,,45.79196548461914,14.07492446899414,,,12.72395133972168,
1999-05-12,,,,7.622373580932617,5.267172336578369,,,,,,,,,,,,,,,,,84.98262786865234,,,79.50788879394531,1364.0,,,100.69999694824219,,,,,,,46.739925384521484,14.3536376953125,,,12.903368949890137,
1999-05-13,,,,7.662689208984375,5.231821060180664,,,,,,,,,,,,,,,,,85.35162353515625,,,79.71574401855469,1367.56005859375,,,100.69999694824219,,,,,,,45.87092971801758,14.312996864318848,,,13.02298641204834,
1999-05-14,,,,7.574739456176758,5.140921592712402,,,,,,,,,,,,,,,,,83.13770294189453,,,77.9771957397461,1337.800048828125,,,100.93000030517578,,,,,,,45.00199890136719,13.935564994812012,,,12.619284629821777,
1999-05-17,,,,7.567406177520752,5.166171550750732,,,,,,,,,,,,,,,,,83.39019012451172,,,78.07798767089844,1339.489990234375,,,100.86000061035156,,,,,,,45.81170654296875,14.132991790771484,,,12.380059242248535,
1999-05-18,,,,7.508774757385254,5.130821704864502,,,,,,,,,,,,,,,,,83.23482513427734,,,77.7252426147461,1333.3199462890625,,,100.72000122070312,,,,,,,45.60762405395508,14.260734558105469,,,12.409969329833984,
1999-05-19,,,,7.611382484436035,5.151021480560303,,,,,,,,,,,,,,,,,83.83683776855469,,,78.3614501953125,1344.22998046875,,,101.08999633789062,,,,,,,46.23959732055664,14.307186126708984,,,12.49967098236084,
1999-05-20,,,,7.6406989097595215,5.125771522521973,,,,,,,,,,,,,,,,,83.33191680908203,,,78.05280303955078,1338.8299560546875,,,101.33999633789062,,,,,,,44.96906661987305,14.121381759643555,,,12.335205078125,
1999-05-21,,,,7.65169095993042,5.110621929168701,,,,,,,,,,,,,,,,,82.8658447265625,,,77.55514526367188,1330.2900390625,,,101.63999938964844,,,,,,,44.55432891845703,13.958800315856934,,,12.305299758911133,
1999-05-24,,,,7.54175329208374,4.999521255493164,,,,,,,,,,,,,,,,,81.48702239990234,,,76.17564392089844,1306.6500244140625,,,101.4000015258789,,,,,,,43.422054290771484,13.656856536865234,,,12.036169052124023,
1999-05-25,,,,7.490451335906982,4.933871746063232,,,,,,,,,,,,,,,,,80.16644287109375,,,74.87799835205078,1284.4000244140625,,,101.37999725341797,,,,,,,42.000099182128906,13.372344970703125,,,11.722180366516113,
1999-05-26,,,,7.545418739318848,4.9793195724487305,,,,,,,,,,,,,,,,,81.05976104736328,,,76.08113098144531,1304.760009765625,,,102.23999786376953,,,,,,,43.17189025878906,13.65106201171875,,,12.103448867797852,
1999-05-27,,,,7.4171600341796875,4.964170455932617,,,,,,,,,,,,,,,,,79.89454650878906,,,74.73941802978516,1281.4100341796875,,,102.08000183105469,,,,,,,43.13239669799805,13.55234146118164,,,11.811884880065918,
1999-05-28,,,,7.502907752990723,5.024770259857178,,,,,,,,,,,,,,,,,80.91412353515625,,,75.92366790771484,1301.8399658203125,,,102.51000213623047,,,,,,,43.84335708618164,13.726531982421875,,,11.998799324035645,
1999-06-01,,,,7.536170959472656,5.0096211433410645,,,,,,,,,,,,,,,,,80.63253021240234,,,75.4889907836914,1294.260009765625,,,102.06999969482422,,,,,,,42.86906433105469,13.418795585632324,,,11.826842308044434,
1999-06-02,,,,7.536170959472656,5.060121536254883,,,,,,,,,,,,,,,,,80.710205078125,,,75.53314208984375,1294.81005859375,,,102.79000091552734,,,,,,,43.59320068359375,13.563956260681152,,,11.75208854675293,
1999-06-03,,,,7.539868354797363,5.100522518157959,,,,,,,,,,,,,,,,,81.15685272216797,,,75.81024932861328,1299.5400390625,,,102.9800033569336,,,,,,,42.97438049316406,13.471050262451172,,,11.744607925415039,
1999-06-04,,,,7.650745391845703,5.22172212600708,,,,,,,,,,,,,,,,,82.78817749023438,,,77.46064758300781,1327.75,,,102.6500015258789,,,,,,,44.291019439697266,13.871698379516602,,,11.961407661437988,
1999-06-07,,,,7.687705039978027,5.267172336578369,,,,,,,,,,,,,,,,,83.00175476074219,,,77.85748291015625,1334.52001953125,,,103.11000061035156,,,,,,,45.212642669677734,14.121381759643555,,,12.185687065124512,
1999-06-08,,,,7.647050857543945,5.161123275756836,,,,,,,,,,,,,,,,,82.18614959716797,,,76.8559341430664,1317.3299560546875,,,101.76000213623047,,,,,,,44.080352783203125,13.79621410369873,,,11.968889236450195,
1999-06-09,,,,7.658137321472168,5.186371803283691,,,,,,,,,,,,,,,,,82.10844421386719,,,76.93785858154297,1318.6400146484375,,,101.76000213623047,,,,,,,44.81766128540039,14.00524616241455,,,11.93897819519043,
1999-06-10,,,,7.635960102081299,5.135872840881348,,,,,,,,,,,,,,,,,81.35106658935547,,,76.01185607910156,1302.8199462890625,,,101.58000183105469,,,,,,,44.304176330566406,13.79621410369873,,,11.714709281921387,
1999-06-11,,,,7.62856912612915,5.080322265625,,,,,,,,,,,,,,,,,80.67135620117188,,,75.49534606933594,1293.6400146484375,,,101.0,,,,,,,43.632686614990234,13.610404968261719,,,11.737133979797363,
1999-06-14,,,,7.672922611236572,5.024770259857178,,,,,,,,,,,,,,,,,80.7490234375,,,75.51424407958984,1294.0,,,102.11000061035156,,,,,,,42.80982208251953,13.54653263092041,,,11.677329063415527,
1999-06-15,,,,7.7061848640441895,5.095471382141113,,,,,,,,,,,,,,,,,81.29281616210938,,,75.936279296875,1301.1600341796875,,,102.20999908447266,,,,,,,43.44838333129883,13.668471336364746,,,11.737133979797363,
1999-06-16,,,,7.720970153808594,5.267172336578369,,,,,,,,,,,,,,,,,82.84640502929688,,,77.6433334350586,1330.4100341796875,,,102.8499984741211,,,,,,,45.6800422668457,14.23169994354248,,,12.043648719787598,
1999-06-17,,,,7.739452362060547,5.312622547149658,,,,,,,,,,,,,,,,,83.62322998046875,,,78.1976547241211,1339.9000244140625,,,102.5199966430664,,,,,,,46.18690872192383,14.388480186462402,,,12.27540397644043,
1999-06-18,,,,7.750536918640137,5.353023052215576,,,,,,,,,,,,,,,,,83.7198486328125,,,78.36775207519531,1342.8399658203125,,,102.37000274658203,,,,,,,46.3975944519043,14.516218185424805,,,12.294469833374023,
1999-06-21,,,,7.698791980743408,5.40352201461792,,,,,,,,,,,,,,,,,83.91466522216797,,,78.73310089111328,1349.0,,,102.9000015258789,,,,,,,47.7866096496582,14.882022857666016,,,12.369436264038086,
1999-06-22,,,,7.672922611236572,5.363123416900635,,,,,,,,,,,,,,,,,83.33026885986328,,,77.97090911865234,1335.8800048828125,,,103.0,,,,,,,46.34492492675781,14.56846809387207,,,12.234495162963867,
1999-06-23,,,,7.624875545501709,5.368173599243164,,,,,,,,,,,,,,,,,82.92120361328125,,,77.80715942382812,1333.06005859375,,,103.04000091552734,,,,,,,47.07564163208008,14.67880630493164,,,12.114545822143555,
1999-06-24,,,,7.595304012298584,5.28737211227417,,,,,,,,,,,,,,,,,82.29788970947266,,,76.79924011230469,1315.780029296875,,,102.51000213623047,,,,,,,46.140865325927734,14.376859664916992,,,11.919638633728027,
1999-06-25,,,,7.6100921630859375,5.272222518920898,,,,,,,,,,,,,,,,,82.09336853027344,,,76.77399444580078,1315.31005859375,,,102.27999877929688,,,,,,,46.081600189208984,14.394281387329102,,,11.949631690979004,
1999-06-28,,,,7.62856912612915,5.353023052215576,,,,,,,,,,,,,,,,,83.09651947021484,,,77.71549224853516,1331.3499755859375,,,102.8499984741211,,,,,,,47.17439270019531,14.632347106933594,,,12.22700309753418,
1999-06-29,,,,7.672922611236572,5.433823585510254,,,,,,,,,,,,,,,,,83.87570190429688,,,78.89081573486328,1351.449951171875,,,103.05000305175781,,,,,,,47.81953811645508,14.818157196044922,,,12.264480590820312,
